Feature,Instance,LocX,LocY,Checkin
G,117,709764.59,12766738.28,0.7920597266145797
G,118,707702.92,12763188.73,0.7366764852330597
G,119,683202.67,12954124.98,0.555670431967776
G,120,682977.64,12953982.42,0.632016864915156
G,121,685254.97,12951568.9,0.7962053517204647
G,122,693965.01,12714167.72,0.4344480169513293
G,123,676869.98,13218472.46,0.8480894673143142
G,124,654323.43,13295071.27,0.4116439334743959
G,125,929762.63,13629426.33,0.7270826861800869
G,126,929361.87,13628745.83,0.8658800763755965
G,127,928292.05,13629827.29,0.4103947793631434
G,128,1002832.41,13261235.26,0.3248376901061151
G,129,1003025.45,13261754.27,0.20528070434355794
G,130,1003173.01,13261599.46,0.5466556331115485
G,131,1002833.42,13261398.98,0.25522483436303645
G,132,1002798.05,13261400.09,0.3437971130891708
G,133,1003006.25,13261685.21,0.61899725070065
G,134,1003970.39,13263054.03,0.6570767477916061
G,135,997104.76,13259495.56,0.21579381528574607
G,136,997320.19,13266716.07,0.4545749789139705
G,137,1001508.27,13262988.31,0.7191775969508184
G,138,1001631.6,13216538.97,0.05790365755565419
G,139,997009.69,13216051.15,0.1150106048208307
G,140,974561.04,13241428.16,0.3581226276319286
G,141,1009497.37,13255474.89,0.63135972657188
G,142,991937.87,13257832.72,0.7822055425070674
G,143,826582.72,13297483.67,0.02794443241664324
G,144,830466.05,13283864.62,0.5060039665988803
G,145,820672.05,13294477.64,0.11011018054333356
G,146,830407.21,13265860.7,0.41689009143078415
G,147,963282.77,13637103.48,0.8755425265540668
G,148,963675.79,13680124.67,0.6201273318588293
G,149,976929.82,13691058.44,0.487373042982273
G,150,961451.5,13715267.12,0.5769755289740037
G,151,961449.47,13715511.03,0.34838117306128724
G,152,961417.98,13715611.27,0.4340715136887024
G,153,960653.05,13716387.56,0.2944041969443041
G,154,1011197.86,13602374.23,0.30803594029030723
G,155,1015270.96,13602517.9,0.9015283521521944
G,156,1028887.91,13771773.71,0.9660393819188748
G,157,1038727.74,13761667.46,0.5050541217388487
G,158,1035738.35,13758959.91,0.2485833525370485
G,159,1015109.48,13733870.25,0.9829172243350148
G,160,1012290.27,13769334.58,0.7859692775279841
G,161,1012181.24,13770666.63,0.3899724182917797
G,162,908561.53,13447081.62,0.4673633576547482
G,163,906286.42,13455175.32,0.7501492964864959
G,164,909783.18,13455041.66,0.9888579061537748
G,165,928941.71,13435656.68,0.19315598716853727
G,166,928861.14,13427312.39,0.6753223517468586
G,167,930674.22,13425323.22,0.6313427548606141
G,168,930807.79,13425120.51,0.8166696578985172
G,169,930613.04,13425082.65,0.10555545837614322
G,170,930280.64,13425406.75,0.8924852727482174
G,171,902175.3,13443085.46,0.4886929922223422
G,172,915576.12,13445300.72,0.6643141221717807
G,173,830614.7,13368256.41,0.5307573165468951
G,174,1010059.87,13631434.44,0.4282374925996094
G,175,483433.23,13285081.96,0.035169258763780416
G,176,480669.78,13271896.16,0.6469324900041482
G,177,879993.25,13442949.58,0.2364182411302216
G,178,856317.19,13455535.06,0.982491079078995
G,179,855186.26,13447700.88,0.6306018611415463
G,180,857986.01,13442727.94,0.5895197208598504
G,181,861300.01,13466016.65,0.7704146654313523
G,182,863649.44,13470840.34,0.27889831705281265
G,183,615866.11,13235565.33,0.2634980879053963
G,184,638323.35,13272096.64,0.4064679514257634
G,185,630848.28,13211249.73,0.3102125875416973
G,186,654521.84,13439637.26,0.6155526346437744
G,187,687123.87,13400892.9,0.6321912330985476
G,188,713626.56,13439303.13,0.800470397347744
G,189,787154.0,13537995.59,0.05590264353394514
G,190,789489.88,13546824.36,0.29926325319293023
G,191,806007.33,13528733.56,0.09103898276543933
G,192,789049.94,13610103.72,0.8513185948583512
G,193,796814.78,13497021.49,0.7295828357006597
G,194,1089793.14,13341730.0,0.17954214027436222
G,195,1095866.24,13343490.85,0.1622487804236571
G,196,897934.14,13385047.45,0.7983548341369581
G,197,911266.3,13360120.4,0.5449679872692705
G,198,896079.99,13389056.98,0.09399902921298496
G,199,997720.68,13614125.51,0.7707032444425493
G,200,1000109.11,13618335.52,0.3187632871848681
G,201,997894.63,13613579.76,0.6471855822671371
G,202,997781.36,13620373.7,0.5277320874187935
G,203,998719.82,13623386.42,0.15688126292918947
G,204,998572.18,13603273.03,0.8852004295668299
G,205,998606.57,13605350.19,0.09918529221886496
G,206,998876.56,13605617.5,0.3918382231830104
G,207,998330.5,13606085.28,0.3957650452341673
G,208,999189.01,13606218.93,0.5254911548994867
G,209,999936.22,13605810.18,0.3474012963451025
G,210,999874.55,13605960.53,0.4595076280760567
G,211,999563.13,13605636.43,0.3463175362238603
G,212,999241.59,13602984.57,0.8042562173294525
G,213,999476.17,13603789.82,0.17552338785917987
G,214,999806.8,13605376.92,0.14191039387966886
G,215,537834.01,13260108.13,0.8707816427741727
G,216,539370.06,13258250.38,0.028264703274840763
G,217,538459.6,13256968.44,0.08527552935057148
G,218,539038.02,13254317.7,0.825021361278049
G,219,537953.99,13258220.31,0.5811540833945035
G,220,538083.61,13258028.74,0.3957783622297016
G,221,536997.3,13257476.32,0.6283155709114229
G,222,563414.37,13257103.21,0.8580688321670226
G,223,982031.12,13614283.66,0.8234554027784853
G,224,1078143.57,13229547.68,0.2869504348749368
G,225,1077270.12,13099403.77,0.1371104766773592
G,226,1068700.12,13109067.86,0.9583349217137724
G,227,1044785.75,13160404.38,0.4788216605103252
G,228,1088339.71,13239519.17,0.1075397750194026
G,229,506633.54,13146065.84,0.1328154873149323
G,230,532273.19,13194989.95,0.4998511240369189
G,231,518666.66,13174953.42,0.8682214368050375
G,232,761945.23,13275155.02,0.8816676388113727
G,233,764205.22,13275130.52,0.3725803937690856
G,234,547685.57,13142208.89,0.3119424309860753
G,235,547198.74,13141549.54,0.06293227515426303
G,236,547711.25,13141071.74,0.7417662120319107
G,237,547914.53,13141175.32,0.660695980060417
G,238,546353.42,13134918.22,0.025408476161816296
G,239,545459.84,13136745.9,0.7815668301302899
G,240,545763.77,13137434.2,0.4189822714594113
G,241,547382.78,13141033.87,0.8490373856389081
G,242,547022.2,13141185.34,0.6029360063802499
G,243,544774.87,13138183.76,0.9697087956317292
G,244,547528.29,13139922.34,0.5010358537255855
G,245,548268.65,13147184.05,0.514704344533993
G,246,550045.43,13140029.26,0.00031762580063754436
G,247,553355.08,13143663.46,0.5371970169476357
G,248,541477.61,13125042.51,0.6209888818469773
G,249,521867.38,13098557.31,0.3997252264193589
G,250,532649.46,13104152.84,0.17735698442988898
G,251,985081.48,13344987.74,0.99866867910887
G,252,966660.87,13362592.94,0.21340235188760906
G,253,947380.87,13373755.04,0.01893975063922371
G,254,976064.93,13368149.49,0.6648017058607567
G,255,1026786.92,13550720.29,0.5490786824403375
G,256,1028543.32,13534941.66,0.7984413914742996
G,257,1026106.64,13527997.37,0.6693193237954302
G,258,1017670.47,13529974.29,0.6859503468874147
G,259,1020968.92,13548841.38,0.7097139481712441
G,260,1011100.93,13549428.33,0.2152846589766375
G,261,1041871.97,13533230.92,0.4892189747156585
G,262,1050453.47,13509311.82,0.09462064762736233
G,263,1032667.33,13546831.04,0.36947025922988297
G,264,1032594.82,13547468.11,0.5379763505508477
G,265,1029466.21,13527296.81,0.1273640747371041
G,266,974698.97,13553019.09,0.13002806597852254
G,267,982761.65,13553519.17,0.6078777044210005
G,268,775117.22,13408983.25,0.21778802124866087
G,269,993462.88,13624765.25,0.5764155740462763
G,270,944783.7,13743620.1,0.9509568230366948
G,271,941792.69,13739419.0,0.4171480877470421
G,272,941538.13,13739381.13,0.2852699170129241
G,273,954675.39,13763312.48,0.18043045685519374
G,274,929036.56,13734165.39,0.9620919236247072
G,275,944443.73,13741495.04,0.008561645524631789
G,276,945073.79,13742824.87,0.11063519481713999
G,277,945476.83,13743016.44,0.501975669162283
G,278,908898.91,13696021.36,0.7616945325558077
G,279,581403.11,13095580.23,0.5680571794963736
G,280,590293.05,13099540.76,0.6374407003021457
G,281,589552.43,13101350.62,0.494576389689075
G,282,1017724.95,13566634.8,0.09927190889414306
G,283,1013551.11,13566116.9,0.6860025279868593
G,284,1024974.72,13567503.53,0.1316274768343917
G,285,506025.8,13263559.67,0.5632289918276414
G,286,511354.01,13262869.14,0.7668993701348087
G,287,806896.7,13283099.47,0.3007861381016692
G,288,805704.98,13283628.5,0.07476870889879916
G,289,800685.57,13291282.26,0.024314022431178084
G,290,806132.61,13282391.12,0.2491175317228113
G,291,811769.44,13294345.1,0.3907315019504297
G,292,805508.24,13299195.52,0.9802283029668368
G,293,805316.67,13287186.97,0.6556966599583399
G,294,800606.83,13285428.34,0.4910389082986972
G,295,798007.83,13286667.95,0.13533500917509744
G,296,739078.26,13303515.79,0.6328787314537218
G,297,732528.88,13255744.42,0.5666334905743864
G,298,732387.8,13255284.44,0.8847704028397388
G,299,701629.04,13287243.77,0.3779899204935139
G,300,885287.61,13489157.23,0.8154977786851563
G,301,885526.5,13489204.01,0.010409803952471595
G,302,872087.35,13517279.66,0.680005527902176
G,303,888498.23,13482954.71,0.5879040290449533
G,304,889425.71,13480370.78,0.29349139815858216
G,305,885755.13,13487787.31,0.3418437251053802
G,306,884069.45,13496102.64,0.2337572688831148
G,307,873488.02,13454283.19,0.0661501499723286
G,308,875399.69,13462265.51,0.6719023169873047
G,309,891457.61,13485309.19,0.9410320485878962
G,310,842858.29,13279723.66,0.3943713926351354
G,311,852980.56,13276431.39,0.002929426552777059
G,312,836124.04,13246767.52,0.3322964667412336
G,313,833461.16,13139232.92,0.5073440852909367
G,314,822966.17,13558856.3,0.37573008670618624
G,315,765580.05,13443020.86,0.9802512453177468
G,316,764486.24,13450735.87,0.2285974978388285
G,317,757985.85,13438010.05,0.6791935028789894
G,318,752086.87,13460879.99,0.8936179597783421
G,319,753330.39,13468784.34,0.3785930706383563
G,320,762780.18,13465625.72,0.031022526023351763
G,321,763282.98,13439302.01,0.9801057100960144
G,322,961128.47,13565066.63,0.5187080090754119
G,323,960258.87,13542967.41,0.2773016776952404
G,324,798959.23,13365773.84,0.07712752764374475
G,325,798557.13,13365890.78,0.7468469502836385
G,326,797998.5,13369974.94,0.2819211921686863
G,327,799821.41,13371038.58,0.4694437095835763
G,328,802360.78,13368137.24,0.9463305200517012
G,329,800418.25,13374656.07,0.021577308971439613
G,330,798370.58,13365679.17,0.02558044575154628
G,331,804504.79,13363717.84,0.21749338865765305
G,332,790160.11,13355959.39,0.1982030742054237
G,333,793757.24,13350168.95,0.7414953212811533
G,334,798398.56,13378453.99,0.5899182249246908
G,335,795849.64,13372617.89,0.9986839840264684
G,336,797723.83,13361774.33,0.1838284466716935
G,337,798795.49,13363047.36,0.8930253769023069
G,338,796073.57,13363928.34,0.8856676064622293
G,339,797789.13,13370801.35,0.12870914211888207
G,340,809565.28,13362034.95,0.3748280248107784
G,341,1022592.44,13676248.78,0.4970950563317042
G,342,1023849.7,13673758.42,0.5876189166262937
G,343,1013051.44,13668527.09,0.8477441132952127
G,344,1010980.78,13672720.39,0.7157651705891758
G,345,946599.36,13538487.87,0.1099186538743947
G,346,945990.79,13528742.47,0.7194587619795946
G,347,949810.38,13526924.82,0.8968746507684779
G,348,950592.6,13559451.05,0.6051634205944769
G,349,934527.45,13537257.16,0.8115131390283358
G,350,946266.59,13528912.88,0.16321952889472868
G,351,547318.58,13172322.72,0.9019737047088626
G,352,996998.56,13604373.43,0.4684343560455697
G,353,998137.34,13606277.96,0.5863075131523386
G,354,997660.0,13601654.74,0.6917506003143432
G,355,992181.77,13608509.93,0.33418384055900263
G,356,993152.24,13604461.41,0.0851183644873228
G,357,642190.87,13435426.13,0.6445447071571565
G,358,641800.82,13435915.07,0.6450657154125433
G,359,635240.02,13424918.92,0.5435004757048522
G,360,852534.81,13487497.73,0.6349949568541315
G,361,836380.89,13471559.83,0.7289939641247778
G,362,834803.54,13474591.49,0.5574060681383654
G,363,833830.57,13481894.41,0.6451569693593241
G,364,854173.54,13489645.06,0.6482930169445509
G,365,846840.93,13482823.28,0.2506127071969875
G,366,853369.66,13485290.26,0.4749418169888869
G,367,853068.05,13482285.34,0.6456065707809131
G,368,924846.07,13481692.82,0.35640679036571976
G,369,937141.11,13503587.1,0.21553100972649
G,370,935351.89,13494169.15,0.6900326796059082
G,371,907931.72,13527283.45,0.8167910932292937
G,372,911645.46,13534760.12,0.668597685392937
G,373,900581.03,13541076.25,0.08739384027940877
G,374,930929.12,13515642.43,0.2821722856679698
G,375,927292.48,13512102.91,0.3560220270635949
G,376,925687.81,13512991.69,0.5658801838974223
G,377,983521.49,13259626.99,0.03643552892279589
G,378,990354.89,13289960.23,0.1936518694640713
G,379,993306.04,13287473.2,0.4069857940318923
G,380,990419.67,13281319.68,0.9786206657125172
G,381,981361.33,13278957.4,0.4804737327221734
G,382,886206.23,13760908.99,0.6287773324531705
G,383,886601.94,13759609.23,0.008358091368554033
G,384,891519.08,13764861.72,0.05575126251211515
G,385,886153.94,13759560.22,0.30065109176561
G,386,885826.9,13759771.84,0.9398368408652186
G,387,885666.96,13760009.07,0.5014548805473079
G,388,885773.59,13760104.85,0.5351341526659386
G,389,883532.09,13756539.71,0.9297818518242844
G,390,904081.26,13791015.02,0.020638191479860568
G,391,903693.56,13789721.95,0.6759165130465531
G,392,882924.96,13758096.74,0.7941839171743467
G,393,998529.71,13599196.67,0.12172468845372195
G,394,998788.58,13597483.71,0.5285330050399529
G,395,995479.26,13586450.81,0.5558220639024559
G,396,995305.27,13591589.7,0.5326866940167705
G,397,996418.99,13595732.88,0.9378309316300808
G,398,995878.84,13599742.42,0.8148604914280141
G,399,987645.7,13585949.62,0.9088768066445366
G,400,997531.56,13596163.91,0.351480948818513
G,401,997963.4,13596623.89,0.6802662849238901
G,402,998580.27,13596431.21,0.7818012065772912
G,403,991671.7,13587033.31,0.7388330470802306
G,404,784289.0,13378147.71,0.6443788772580759
G,405,798559.2,13378761.39,0.05279910083720618
G,406,798281.45,13379869.58,0.4343135719359281
G,407,975320.62,13475970.32,0.029541608346598025
G,408,972738.36,13474265.15,0.001253306658074993
G,409,961102.06,13487377.44,0.19239026716400096
G,410,976809.16,13493194.61,0.827867481303635
G,411,538626.71,13087972.14,0.08254664765920239
G,412,547555.04,13122449.68,0.3113088832338
G,413,882264.44,13633195.3,0.23459522689609602
G,414,883513.63,13631777.48,0.10927355175260656
G,415,850351.04,13611866.8,0.6990965020327594
G,416,833054.58,13653729.68,0.30303789180052343
G,417,890081.55,13583810.09,0.35518293235476184
G,418,892285.38,13670399.32,0.8223555173411998
G,419,888551.53,13656122.04,0.9507362444749616
G,420,489067.11,13231552.45,0.975764071401916
G,421,489971.56,13232653.96,0.08230201952518734
G,422,444053.27,13046716.26,0.9590379993578894
G,423,471901.3,13213172.08,0.959893957764968
G,424,1114413.3,13153443.38,0.062443820624415225
G,425,1114943.84,13127061.76,0.6271630188848341
G,426,1096598.84,13153597.08,0.3130783129293675
G,427,1115434.46,13087149.07,0.6470733862486991
G,428,1100462.64,13079831.67,0.5918462822775219
G,429,1098215.72,13057396.1,0.5633726875616839
G,430,1111426.89,13091497.19,0.2168563819772663
G,431,1085186.89,13086564.35,0.8031537330711442
G,432,1082366.27,13092543.01,0.6168627627322735
G,433,1111117.61,13152696.05,0.8563446916511148
G,434,1071751.89,13496504.7,0.26411237183638225
G,435,1067759.5,13499412.73,0.2793662692665708
G,436,1067537.87,13496178.37,0.14583998663696596
G,437,1066795.7,13493460.8,0.8862238709808001
G,438,1063366.87,13500647.89,0.8630136167956355
G,439,767870.22,13317059.11,0.2655856459888839
G,440,775740.85,13315714.8,0.9819143755209434
G,441,775952.87,13316860.86,0.019554541101904462
G,442,770456.14,13317091.41,0.3073911269088304
G,443,782549.78,13315636.84,0.971886496944222
G,444,780944.17,13280062.25,0.35034181944354803
G,445,1005203.19,13508356.22,0.629212276968698
G,446,1005752.84,13505731.09,0.6489312856991403
G,447,1009713.49,13528550.91,0.19513527029651456
G,448,1010834.37,13532097.12,0.4195273554751821
G,449,1010425.42,13467742.98,0.4755120560108021
G,450,1012575.97,13468450.22,0.5275174681848801
G,451,1008874.24,13507274.76,0.17186238802666476
G,452,1024864.84,13496071.45,0.2613156543681776
G,453,1025980.65,13491882.6,0.2921447662586653
G,454,1017225.53,13507964.18,0.047158526739333184
G,455,1006825.77,13497115.04,0.4941645897662983
G,456,1009981.1,13526454.81,0.4133903344918528
G,457,1010590.01,13521335.97,0.2060312537341432
G,458,1005561.88,13514550.95,0.7909402283921871
G,459,1012475.02,13500578.84,0.7427562784421767
G,460,1055946.62,13600508.68,0.8400907441488609
G,461,1044768.65,13618872.35,0.4464382799258347
G,462,1039774.27,13594153.57,0.4396491631533339
G,463,1027432.89,13585961.87,0.939972399867236
G,464,1035640.7,13597225.32,0.2088879364987921
G,465,993079.38,13636084.39,0.9042333140945744
G,466,997976.55,13632679.63,0.4306334643596651
G,467,999929.14,13659546.85,0.19877454299150832
G,468,994218.7,13631540.25,0.9167333345562136
G,469,997651.91,13630593.55,0.22397996624152106
G,470,808871.82,13451369.6,0.5081374991141732
G,471,812215.38,13464266.93,0.6132646695787938
G,472,815341.39,13472668.02,0.8886021775902115
G,473,824248.31,13456907.21,0.9816355568901846
G,474,818603.69,13471615.52,0.374494228542648
G,475,805487.53,13463765.74,0.36022596276186497
G,476,806035.28,13464620.0,0.9021399034362628
G,477,803229.85,13464515.3,0.6791883556474316
G,478,804178.57,13475613.92,0.7503494900006151
G,479,813305.79,13447063.8,0.8730766761836829
G,480,790335.44,13450268.09,0.2135286155785303
G,481,795192.33,13461157.32,0.6685802482523721
G,482,797497.88,13449052.98,0.7269890157405398
G,483,814222.29,13479653.52,0.08478510727857624
G,484,805216.23,13458076.66,0.2151266191981337
G,485,806461.86,13457243.57,0.1729084512710708
G,486,988731.1,13176293.27,0.13770626158615884
G,487,988802.98,13176178.56,0.4996278267729178
G,488,988878.92,13175891.21,0.8157177480315588
G,489,988914.35,13176312.21,0.3397441520852769
G,490,989367.9,13174638.23,0.06997084826803879
G,491,976897.37,13209745.04,0.6601400127402471
G,492,965832.47,13135407.16,0.18073916365733667
G,493,987127.25,13173546.74,0.4514400370619325
G,494,984181.99,13178713.47,0.6119768476605935
G,495,985270.89,13179651.26,0.7789323002756757
G,496,985008.55,13180801.77,0.1872676553776004
G,497,1000362.88,13606240.09,0.6192313655346517
G,498,1002484.72,13607770.39,0.12668228421080618
G,499,1001326.32,13604335.56,0.14431340048830588
G,500,1001136.27,13604497.05,0.9532938262190576
G,501,1000580.24,13602775.18,0.520523189011265
G,502,1000441.74,13605810.18,0.5300779570999546
G,503,1000179.88,13604229.75,0.4617567098704462
G,504,1001980.34,13617060.26,0.0848695860924733
G,505,1000449.82,13611674.12,0.4202914286875897
G,506,1004268.5,13616259.47,0.2139019892318036
G,507,1008244.0,13614183.42,0.05642629612960048
G,508,1006350.95,13613338.08,0.9705231878808862
G,509,1006482.29,13613070.78,0.5936621233300672
G,510,1002077.38,13617693.99,0.8107866256751722
G,511,955549.65,13584374.76,0.9375780151165986
G,512,805795.06,13374759.65,0.09145483231623096
G,513,814462.26,13402022.26,0.605821280904411
G,514,804093.64,13379429.64,0.218663153023352
G,515,808925.65,13368052.59,0.8393628957472854
G,516,996761.88,13543239.17,0.2769634097596861
G,517,1059545.14,13453075.88,0.3225060547464442
G,518,1059858.33,13457506.41,0.03622671512842457
G,519,1056051.06,13459219.38,0.1978086653991261
G,520,1044915.47,13468984.82,0.5800556987742866
G,521,1052426.92,13448410.34,0.38285241780082535
G,522,647783.66,13457789.31,0.2782539949136982
G,523,648073.07,13461540.45,0.7589824987660099
G,524,658665.14,13462276.65,0.5215524184834727
G,525,993871.66,13666781.83,0.9889234989833942
G,526,992571.39,13667187.24,0.5542831477748055
G,527,992405.43,13662626.39,0.8177244851968454
G,528,995469.15,13696070.36,0.2524970431062822
G,529,996305.71,13694111.26,0.1878954693968828
G,530,994187.34,13693690.26,0.3151233059687585
G,531,993186.64,13684135.32,0.42628872318139177
G,532,845335.7,13372827.28,0.8007796302823854
G,533,855297.41,13404395.68,0.16409744334866996
G,534,859462.16,13376835.7,0.8322512016329509
G,535,866806.98,13378834.9,0.669077344939223
G,536,850850.44,13382839.98,0.8225048152438639
G,537,848377.82,13369479.32,0.7480942860117719
G,538,848570.43,13360359.85,0.4867653956368664
G,539,840474.98,13368598.33,0.611261760325166
G,540,1008402.57,13600813.85,0.9190513420913948
G,541,1008183.4,13597157.38,0.8551650521132712
G,542,1001476.94,13600986.48,0.9147375834278751
G,543,1001352.6,13599475.11,0.4436810406290673
G,544,1001858.03,13599941.78,0.2791863948121157
G,545,1002005.61,13600469.7,0.5879242560889142
G,546,1001553.76,13598766.76,0.977348982265587
G,547,1001650.81,13598920.46,0.18342154023757412
G,548,1000970.47,13597560.56,0.7339928786043614
G,549,1001696.29,13596836.62,0.4379494134854055
G,550,1001877.23,13597714.26,0.9056086328884956
G,551,1001839.83,13594939.88,0.6636257258921824
G,552,1001763.01,13593915.23,0.27437503262433416
G,553,1002051.09,13593934.16,0.17970357834853898
G,554,1001510.3,13594766.14,0.2346499233224567
G,555,1001510.3,13595110.29,0.5194784724241358
G,556,1003822.85,13600105.5,0.6054031638729256
G,557,875556.75,13311176.23,0.430053025146224
G,558,910581.5,13307740.28,0.4025587338889475
G,559,1048890.66,13273817.4,0.10975168210973216
G,560,1053746.98,13264968.58,0.3669962777096412
G,561,1038032.32,13281473.38,0.9215889168921472
G,562,573196.18,13301731.55,0.7072841713190373
G,563,879586.96,13337959.92,0.9700552372441557
G,564,882352.65,13351192.5,0.2710622923126937
G,565,876175.73,13344287.19,0.8503758396876461
G,566,1023346.62,13635625.52,0.36960202564014855
G,567,1024472.71,13623416.49,0.9712630404285542
G,568,1024032.17,13619824.61,0.9777842284635814
G,569,1035599.43,13647665.26,0.8433555983767579
G,570,1054379.81,13625733.11,0.6476193538604997
G,571,1036392.69,13712300.07,0.4406591715186636
G,572,1041603.38,13645172.67,0.11498447905216193
G,573,1065914.05,13679652.43,0.9730240751308128
G,574,1065852.87,13680064.52,0.08320756613762957
G,575,1037240.23,13645012.28,0.4094101949829049
G,576,1108750.78,13188347.49,0.5651431355590087
G,577,1113001.02,13214065.31,0.9781647302709748
G,578,1127924.7,13195557.97,0.6186432945098388
G,579,1146430.27,13038315.17,0.1865386649490184
G,580,1138932.87,13032072.55,0.14487675217632834
G,581,1141216.68,13028262.38,0.514960001828511
G,582,1139998.79,13014854.94,0.252299819685323
G,583,1159672.42,12911867.83,0.6122885332929713
G,584,1130525.05,13005250.99,0.8087289927146918
G,585,1130667.39,13045654.85,0.2943484738760224
G,586,1106921.33,13053930.08,0.32171617050049905
G,587,683953.42,13481147.07,0.015242628243004932
G,588,1007420.77,13558424.16,0.611402942280758
G,589,1006733.84,13557210.17,0.6733767193020467
G,590,1002929.44,13569579.58,0.6606610933096004
G,591,1002962.79,13567359.86,0.05678474441943737
G,592,1005111.25,13566212.68,0.6062163859912115
G,593,1004823.27,13581505.72,0.6722377309850159
G,594,999684.46,13572702.56,0.7373614229921014
G,595,999946.33,13575866.75,0.8704939707316163
G,596,999249.68,13570203.28,0.22400849825825567
G,597,1002806.13,13565839.58,0.8323683921710358
G,598,998198.02,13571177.82,0.6957026958426796
G,599,1001492.1,13564615.55,0.9223160644114846
G,600,998209.14,13591895.98,0.09433016181799693
G,601,1000875.44,13588500.13,0.8399643505808889
G,602,1001283.86,13592240.13,0.989898353727658
G,603,1002259.32,13591752.3,0.948823670848798
G,604,999389.22,13599916.16,0.5486279222482674
G,605,999579.31,13597569.47,0.1907782268051389
G,606,1000172.81,13599168.83,0.4670077375686912
G,607,999700.64,13598394.77,0.9724992254824064
G,608,999144.52,13600403.99,0.6916424773110609
G,609,998503.42,13600029.76,0.06906655151937012
G,610,999292.15,13595915.54,0.2648226790624102
G,611,999874.55,13594479.9,0.4313698102801419
G,612,999893.76,13594143.55,0.9945327760564492
G,613,997534.6,13582318.76,0.2651138806076609
G,614,999754.23,13583036.02,0.7067154571017702
G,615,1000727.85,13593705.84,0.6209862023432586
G,616,808071.69,13327329.09,0.18560101303154997
G,617,807342.91,13328005.14,0.039645796737670665
G,618,810711.93,13337022.14,0.7185376368986236
G,619,808382.23,13355449.29,0.2308666266287639
G,620,815928.81,13346045.82,0.6355968067040754
G,621,805058.83,13333747.68,0.8788226702643797
G,622,814024.72,13314587.68,0.7785781039459793
G,623,999285.07,13600966.44,0.6535543302257645
G,624,998232.4,13600862.86,0.07040487827431541
G,625,999110.14,13602345.27,0.052226845764216316
G,626,999275.97,13602010.03,0.8588475536603225
G,627,999745.13,13601330.64,0.04259209026900857
G,628,999737.04,13601436.44,0.4736304097486362
G,629,999900.83,13601121.25,0.4680068426776354
G,630,999910.94,13600796.03,0.14005601531570688
G,631,999241.59,13601370.73,0.6576322654784894
G,632,1000040.36,13601274.95,0.29005625000299873
G,633,1000033.28,13601571.21,0.08079269805006463
G,634,999763.33,13602258.4,0.07487202178036723
G,635,999848.26,13602364.2,0.9201729362137281
G,636,981474.83,13572395.16,0.7058802473311863
G,637,984214.4,13575211.86,0.2165249847732044
G,638,984991.33,13576506.05,0.09455971316527
G,639,981387.68,13568051.5,0.9324478963400576
G,640,774471.72,13466611.4,0.2634753970099126
G,641,794047.6,13326121.77,0.2416850085732739
G,642,794113.96,13319912.56,0.9747801287895804
G,643,792044.97,13320293.47,0.4743246332879213
G,644,928722.45,13370175.42,0.9614577987026544
G,645,879769.59,13389773.13,0.701722422858585
G,646,880749.36,13386634.55,0.9225162820832179
G,647,886559.91,13399755.76,0.3821194229269768
G,648,889475.93,13375256.39,0.2858653799429
G,649,748714.96,13494830.72,0.3774851704172164
G,650,749066.4,13493547.67,0.5171268251961052
G,651,744813.69,13489338.77,0.9718803131802028
G,652,810532.91,13362360.17,0.16905206898047587
G,653,913153.79,13398669.84,0.4723642764967125
G,654,481392.84,13289319.82,0.4183169152308344
G,655,1004475.66,13263025.07,0.5315916057765144
G,656,637821.0,13429776.03,0.4500503429074687
G,657,711371.0,13321638.89,0.7426846807028233
G,658,892701.29,13383490.41,0.12785516827029586
G,659,868629.81,13601700.4,0.8507257243609659
G,660,550235.81,13151061.05,0.9057331989129368
G,661,739270.38,13303534.73,0.4713200022419081
G,662,1007031.85,13325764.26,0.4969597091595232
G,663,630166.55,13437763.91,0.18136177585182134
G,664,632322.7,13439317.61,0.3277958748426463
G,665,639644.1,13428007.38,0.4578212927455263
G,666,642265.91,13452471.11,0.3226503211769613
G,667,649047.9,13448040.57,0.9302537065462606
G,668,646946.0,13287101.21,0.1321411348062489
G,669,838775.72,13462108.47,0.09442207596384056
G,670,1014296.02,13602252.83,0.8077064537125799
G,671,672982.63,13480501.09,0.6610900281033162
G,672,679832.88,13496614.97,0.8426343228270099
G,673,687174.32,13216228.23,0.2430788562395628
G,674,719445.28,13568804.4,0.07974549041033653
G,675,788166.89,13361910.21,0.3744807308468885
G,676,942348.62,13399509.61,0.6308719115089411
G,677,547415.95,13138672.7,0.7290417798627477
G,678,899745.91,13539568.22,0.4693281234879175
G,679,848001.87,13489028.04,0.06664768524108833
G,680,982903.49,13154912.43,0.774178244105586
G,681,803876.15,13303472.36,0.9206566202949498
G,682,815011.47,13189970.24,0.2936778490644997
G,683,914193.91,13554652.97,0.31272532962737665
G,684,1105889.15,13090846.76,0.5744998610838878
G,685,539370.06,13236447.42,0.1961169443112829
G,686,574311.56,13094932.03,0.6613293239973332
G,687,537720.45,13260141.54,0.3775402328378098
G,688,538084.68,13258174.64,0.7216433902723941
G,689,550717.1,13166199.27,0.5548336467420131
G,690,791286.72,13334198.76,0.7543119497557105
G,691,538380.34,13257080.93,0.7740540284613877
G,692,488977.63,13231553.56,0.14328427291010004
G,693,1024679.36,13491144.18,0.22330974559369848
